Year,Duration,Genre,Rating,Votes,Director
2012,60.0,Action,5.1,16,Sushant Sudhakaran
1983,121.0,"Comedy, Fantasy",6.7,14,Satyen Bose
2004,107.0,Drama,6.5,24,Sashi Kumar
1993,150.0,"Action, Crime, Drama",5.0,504,Pradeep Maini
1966,121.0,Drama,6.5,24,Hiralal
2018,116.0,"Drama, Romance",6.9,11446,Abhishek Kapoor
1973,132.0,Action,6.8,48,Ravikant Nagaich
1998,162.0,"Action, Comedy, Drama",5.7,1146,Sameer Malkan
2019,128.0,"Action, Thriller",5.4,54,Raama Mehra
1983,130.0,Romance,5.7,21,Adarsh Jain
1988,121.0,Drama,6.5,24,Jayabrato Chatterjee
2020,116.0,"Comedy, Drama",3.3,10,R.k. Sharma
2002,119.0,"Comedy, Drama, Romance",4.7,182,Rahul Dholakia
2016,125.0,Drama,5.7,216,Ashok Yadav
2019,150.0,"Action, Drama, History",7.4,15660,Anurag Singh
2012,128.0,"Comedy, Family",8.1,869,Abhishek Jain
2012,140.0,Romance,5.7,21,Aqil Hashmi
2020,119.0,"Action, Comedy, Romance",2.3,8106,Maqbool Khan
1976,157.0,"Action, Crime, Drama",5.6,38,Dulal Guha
2020,121.0,Drama,6.5,24,Alok Naagar
1984,167.0,Family,5.9,23,Rama Rao Tatineni
2019,108.0,Thriller,5.5,22,Sarim Momin
2006,91.0,"Comedy, Drama, Family",6.3,314,Dinesh Chaudhary
1995,133.0,Action,5.1,16,Maheshwari
2018,119.0,Comedy,5.6,221,Harsh Chhaya
2001,108.0,Thriller,5.5,22,Nitti Kumar
1965,150.0,"Action, Drama, History",7.2,2416,Aspi Irani
2004,174.0,"Action, Crime, Drama",7.4,15192,Rajkumar Santoshi
1993,190.0,"Action, Adventure, Crime",7.2,3064,Subhash Ghai
1976,140.0,"Action, Crime, Drama",5.7,15,Prakash Mehra
2007,121.0,"Crime, Drama, Romance",4.0,11,Sumeet Chawla
2008,135.0,"Comedy, Thriller",5.8,18,Ajay Chandhok
2019,128.0,"Comedy, Horror",5.2,5,Manoj Sharma
1993,147.0,"Crime, Drama, Thriller",3.7,141,Saawan Kumar Tak
2004,74.0,Action,6.3,12,Kishan Shah
2002,133.0,Action,5.1,16,G.P. Singh
2019,130.0,"Action, Drama",4.6,20,Deekshit Kaul
1986,101.0,"Mystery, Thriller",7.5,944,Vidhu Vinod Chopra
1949,121.0,Drama,6.5,24,Najam Naqvi
2017,100.0,Drama,7.7,52,Ritesh Menon
2005,123.0,"Mystery, Thriller",3.3,245,Deepak Tijori
1970,127.0,"Drama, Romance",7.7,546,Asit Sen
2019,96.0,"Horror, Thriller",3.5,239,Chakri Toleti
1996,160.0,"Drama, Musical, Romance",7.5,3110,Sanjay Leela Bhansali
2015,122.0,"Drama, Horror, Romance",4.0,1220,Karan Darra
2006,79.0,"Animation, Adventure, Family",5.9,1159,Kompin Kemgumnird
1942,171.0,"Drama, Family",6.2,14,Shaukat Hussain Rizvi
1955,134.0,"Drama, Family",6.3,21,M.L. Anand
1979,130.0,"Drama, Romance",6.5,19,Anil Ganguly
2019,136.0,"Comedy, Drama",4.0,1141,Shilpi Dasgupta
1965,158.0,"Drama, Musical",6.9,145,A. Bhimsingh
1984,106.0,Drama,7.2,242,Mrinal Sen
1980,134.0,Thriller,5.8,16,Atma Ram
2003,133.0,Action,3.2,60,Deepak Bahry
2007,103.0,Comedy,5.1,49,Hemant Hegde
2011,125.0,"Drama, Thriller",5.0,104,Ajai Sinha
1981,121.0,Drama,6.5,24,B.R. Ishara
2016,76.0,Family,6.0,14,Dinesh Chaudhary
2009,94.0,Drama,7.7,24,Paresh Kamdar
2000,120.0,Drama,6.5,24,Papu Bahruz
1978,121.0,Drama,6.5,24,Unknown
1988,121.0,Drama,6.5,24,Kartik Mehta
2017,69.0,Drama,6.5,24,Uttar Kumar
2018,100.0,Crime,5.3,19,Ajay Shukla
1990,223.0,"Action, Crime, Drama",5.2,82,Bharat Rangachary
1991,109.5,"Horror, Thriller",2.8,6,H.N. Singh
1988,156.0,"Action, Drama",4.8,181,Rama Rao Tatineni
2001,133.0,Action,3.6,12,Imran Khalid
1978,128.0,"Comedy, Drama",7.5,862,Basu Chatterjee
2010,157.0,"Comedy, Crime, Drama",5.7,9891,Priyadarshan
2000,124.0,"Action, Crime, Drama",4.4,361,Sanjay Gupta
2004,109.0,Horror,4.7,18,Suresh Jain
2000,143.0,History,6.6,10,Unknown
1989,103.0,"Drama, Music",6.6,34,Kumar Shahani
2001,108.0,Thriller,5.5,22,Unknown
1951,150.0,"Action, Adventure",5.8,23,M. Sadiq
1987,142.0,"Action, Crime, Drama",5.1,27,Harmesh Malhotra
1958,51.0,Romance,5.8,12,Prem Narayan Arora
1941,171.0,Mystery,7.0,26,Moti B. Gidwani
1943,141.0,"Action, Comedy",5.0,382,Nari Ghadiali
1986,133.0,Action,5.1,16,Bhanuchander
2018,92.0,Drama,8.1,27,Rohit Dwivedi
1992,152.0,"Comedy, Drama, Romance",6.4,541,Rakesh Roshan
1950,121.0,Drama,7.8,11,S.M. Nawab
2003,174.0,"Action, Crime, Drama",4.0,467,Yusuf Khan
1992,108.0,Thriller,5.5,22,Kapil Dev
1989,108.0,Thriller,5.5,22,Unknown
1989,121.0,Drama,6.5,24,Asha Khan
1975,139.0,"Comedy, Mystery, Romance",7.5,367,Ravi Tandon
2019,115.0,Sport,5.8,572,Nitya Mehra
1977,90.0,"Action, Thriller",6.2,49,Arjun Hingorani
1977,121.0,Drama,6.5,24,S.K. Luthra
2019,120.0,"Adventure, Comedy, Drama",6.15,645,Adnan Malik
1986,130.0,Romance,6.2,13,Satish Duggal
1981,157.5,"Action, Family",5.2,43,Veerendra
2016,130.0,"Action, Thriller",5.2,10,Kunal v Singh
2008,97.0,"Comedy, Drama",7.2,222,Rituparno Ghosh
2010,168.0,"Action, Drama, History",5.8,1249,Ashutosh Gowariker
2010,120.0,"Comedy, Family",7.2,2238,Aatish Kapadia
1948,124.0,Comedy,5.9,41,P.L. Santoshi
1991,138.0,"Action, Comedy, Crime",5.3,76,Rajeev Nagpal
1992,157.0,"Action, Mystery, Romance",7.2,7726,Abbas Alibhai Burmawalla
2021,133.0,Action,5.1,16,Kabir Sadanand
2000,157.0,"Action, Romance, Thriller",5.2,1769,Neeraj Vora
2012,141.0,"Action, Comedy",4.3,6582,Ashish R. Mohan
1997,133.0,Action,6.6,19,Kodanda Rami Reddy A.
1996,162.0,"Action, Crime, Drama",6.0,5748,Umesh Mehra
1968,138.0,"Action, Sci-Fi",6.8,19,Homi Wadia
1996,137.0,"Drama, Romance",6.2,28,Deepak Pawar
1970,160.0,"Drama, Musical, Romance",7.2,327,Chander Vohra
1995,128.0,"Comedy, Horror",6.7,166,Mahesh Kothare
2000,80.0,Thriller,5.5,22,Manoj Babu
1991,76.0,Documentary,7.65,34,Muzaffar Ali
2006,130.0,Romance,5.7,21,Avtar Gill
1998,109.0,Horror,2.5,11,Sushil Vyas
1953,113.0,Mystery,5.85,15,Balwant Bhatt
1971,133.0,Action,5.5,6,Jugal Kishore
1989,113.0,"Mystery, Thriller",7.1,272,Keshu Ramsay
2017,116.0,"Crime, Mystery, Thriller",6.8,449,Arka Ganguly
2012,158.0,"Comedy, Romance",5.1,221,Shankaraiya
1989,123.0,"Comedy, Drama",5.1,18,Dada Kondke
1999,153.0,"Action, Comedy, Romance",5.3,758,Sanjay Chhel
2014,130.0,"Comedy, Romance",6.4,7877,Shashanka Ghosh
2003,108.0,Thriller,5.5,22,Unknown
2002,108.0,Thriller,5.5,22,Kulbir Badesron
1981,141.0,"Action, Drama",5.7,34,Chand
1985,133.0,Action,7.2,5,Hari Prasad Reddy
1988,133.0,Action,5.1,16,Pravin Bhatt
1988,172.0,"Drama, Thriller, Action",6.6,1024,Rakesh Roshan
1978,137.0,"Action, Thriller",6.3,11,Kalpataru
1986,133.0,Action,5.1,16,Anuradha
1991,151.0,"Action, Crime, Drama",4.8,84,Mukul Anand
1966,133.0,Action,5.1,16,Kamran
1981,117.0,Action,4.1,7,Samir Ganguly
1993,146.0,"Action, Drama",5.5,66,Amrish Sehgal
1980,133.0,Action,5.5,6,Deepak Bahry
1973,114.5,"Crime, Mystery, Thriller",5.2,31,Mohammed Hussain
1979,133.0,Action,5.1,16,Chandramohan
1974,126.0,"Action, Thriller",6.1,9,Shibu Mitra
1978,156.0,"Action, Drama, Musical",5.7,18,Ramesh Ahuja
1996,117.0,Horror,2.7,21,K.C. Handra
1998,109.0,Horror,4.7,18,Jayendra Mehta
1981,133.0,Action,5.1,16,Harish Chawla
1977,210.0,"Action, Drama",6.2,357,Rakesh Kumar
1946,113.0,Mystery,5.85,15,K.L. Kahan
2004,109.0,Horror,4.7,18,Kanti Shah
1988,109.0,Horror,4.7,18,Baby
2001,109.0,Horror,4.7,18,Tilak Raj
1987,109.0,Horror,4.7,18,Dhirubhai Daxini
1991,109.0,Horror,4.7,18,Unknown
1999,87.0,Horror,5.6,21,Jitendra Chawda
1988,108.0,Thriller,3.9,8,Priyadarshan
2000,109.0,Horror,4.7,18,Hriday Shankar
1986,108.0,Thriller,5.5,22,Anuradha
2004,133.0,Action,5.1,16,K.V. Raju
2000,109.0,Horror,5.9,11,R. Mittal
2000,109.0,Horror,4.7,18,Dilip Gulati
1974,108.0,Thriller,5.5,22,Jyothi Lakshmi
2005,110.0,Thriller,5.5,22,Hasmukh Rajput
1964,130.0,Thriller,5.5,22,A. Shamsheer
1987,109.0,Horror,5.8,36,Mohan Bhakri
1998,109.0,Horror,4.7,18,S.R. Pratap
1987,109.0,Horror,4.7,18,Jayamala
1986,133.0,Action,5.1,16,Jayamalini
1989,127.0,Horror,4.1,39,Mohan Bhakri
1999,109.0,Horror,4.7,18,Dilip Gulati
1991,130.0,Horror,5.5,41,Vinod Talwar
1991,109.0,Horror,5.2,26,Beena Banerjee
2004,109.0,Horror,4.7,18,Gyanendra Choudhry
1970,133.0,Action,5.1,16,A. Zahoor
2000,109.0,Horror,4.7,18,Omar Khan
2002,109.0,Horror,4.7,18,Kanti Shah
2000,109.0,Horror,4.7,18,Yeshwant
2001,100.0,"Drama, Horror, Thriller",3.8,114,Teerat Singh
2000,109.0,Horror,4.7,18,Teerat Singh
1999,97.0,Horror,2.8,8,Ramesh U. Lakhiani
2006,135.0,"Comedy, Crime, Drama",8.3,22723,Dibakar Banerjee
1958,145.0,Drama,4.7,7,M. Sadiq
1974,132.0,"Action, Crime, Drama",6.2,109,Narendra Bedi
1998,110.0,Crime,4.7,15,Partho Ghosh
1955,146.0,"Action, Drama",5.5,66,Habib
2002,133.0,Action,5.1,16,Meena
2015,82.0,Drama,7.5,77,Sami Khan
2007,131.0,"Drama, Romance",6.3,527,Sudhir Mishra
1980,126.0,"Comedy, Drama, Family",7.6,1621,Hrishikesh Mukherjee
1952,130.0,Romance,5.7,21,S.F. Hasnain
2005,108.0,Thriller,5.5,22,Suresh Chatwal
1992,193.0,"Action, Adventure, Drama",6.5,1879,Mukul Anand
2020,133.0,"Action, Adventure, Drama",7.4,16142,Faruk Kabir
2019,146.0,"Action, Drama",5.5,66,Faruk Kabir
1983,91.0,Drama,8.1,27,Kidar Nath Sharma
1957,124.0,"Drama, History",6.8,39,Chaturbhuj Doshi
1981,135.0,"Drama, Family, Romance",5.5,31,Lekh Tandon
2010,160.0,"Action, Crime, Drama",3.2,100,K.C. Bokadia
1931,121.0,Drama,6.5,24,R.S. Choudhury
2010,70.0,Drama,6.5,24,Rakesh Mehta
1935,121.0,Drama,6.5,24,Fram Sethna
1994,121.0,Drama,5.9,23,Johny Bakshi
2020,120.0,Drama,6.5,24,Kumar Ritu Raj
1982,169.0,"Action, Drama",6.9,365,Ravi Tandon
1994,167.0,"Action, Drama, Thriller",5.1,330,Iqbal Durrani
1987,158.0,Drama,5.8,293,Rakesh Roshan
1964,140.0,"Adventure, Comedy, Drama",5.8,9,Aakkoo
1956,133.0,Action,5.6,5,Helen
2005,108.0,Thriller,5.5,22,Irfan
1992,155.0,Action,5.8,17,Arun Dutt
1989,110.0,Crime,3.5,13,P. Chandrakumar
2005,155.0,Comedy,4.1,320,Harmesh Malhotra
2020,104.0,Drama,6.5,24,Mukesh Raaj Singh
1978,121.0,Drama,6.5,24,Bindu
1982,142.0,"Action, Crime, Drama",5.6,127,Vijay Deep
1964,133.0,Action,5.1,16,Kamran
1975,132.0,"Drama, Romance",7.1,254,Gulzar
2004,130.0,Romance,5.7,21,Unknown
2008,139.0,"Comedy, Drama, Romance",3.7,23,Rajesh Ram Singh
2003,161.0,"Action, Comedy, Drama",4.4,1565,S.J. Suryah
1986,130.0,Romance,5.7,21,Seema Kapoor
1997,120.0,Drama,4.6,7,Azhar Hussain
2014,90.0,"Drama, Romance, Sport",5.5,68,Zaid Ali Khan
1980,115.0,"Crime, Drama, Romance",5.9,27,Shakti Samanta
1937,155.0,Fantasy,6.65,13,Vijay Bhatt
2020,100.0,Drama,7.8,8,Deepak Baldev
2003,152.0,"Drama, Romance, Musical",4.1,197,Govind Menon
2016,126.0,"Comedy, Romance",5.8,5407,R. Balki
2019,109.0,Horror,4.7,18,Manoj Fogat
2014,146.0,"Action, Comedy, Crime",5.3,26761,Sajid Nadiadwala
2013,69.0,Animation,7.6,22,Sooraj M.K.
2014,64.0,Animation,6.8,14,Indra Narayan Datta
2014,90.0,Animation,7.8,6,Deepak Nair
2015,90.0,Animation,7.6,9,Deepak Naidu
2008,135.0,"Action, Crime, Drama",4.6,2328,Sanjay Gadhvi
2020,76.0,Documentary,7.65,34,Tiago Arakilian
2004,121.0,Drama,6.5,24,Dhirendra Agarwal
2014,127.0,"Action, Comedy, Drama",4.3,3927,Shaad Ali
2018,99.0,Thriller,5.5,22,Sanjay Chhel
1992,160.0,"Action, Crime, Drama",6.3,124,Fazil
2018,101.0,Thriller,5.5,22,Parveen Dagar
1977,139.0,"Drama, Romance",6.7,118,Gulzar
1963,111.0,"Drama, Romance",7.1,46,Chetan Anand
2002,157.0,Action,6.1,91,Nassar
1962,142.0,"Action, Adventure, Comedy",6.3,38,Babubhai Mistry
1963,133.0,Action,5.1,16,Tapeshwar Prasad
1993,171.0,"Comedy, Drama, Family",5.1,2735,Rakesh Roshan
2014,56.0,"Documentary, Western",6.2,16,Cédric Dupire
2019,100.0,Horror,4.7,18,Vivek K. Chaudhary
2008,95.0,Documentary,7.6,109,Megan Doneman
1986,146.0,"Comedy, Drama",6.3,79,Basu Chatterjee
2019,102.0,Family,6.0,14,Piyush Aadiya
1972,130.0,Romance,5.7,21,I.S. Johar
2019,132.0,"Drama, Sport",7.5,270,Yogendra Singh
2009,127.0,"Comedy, Crime, Drama",5.800000000000001,364,Shashi Pritam
1995,102.0,Family,5.7,6,B.R. Ishara
1984,121.0,Drama,6.5,24,Abhsekh
2004,142.0,"Comedy, Drama, Romance",2.5,140,Govind Menon
2015,133.0,"Comedy, Romance",5.7,5679,Abbas Alibhai Burmawalla
2017,84.0,Drama,5.6,12,Sameer Patil
2009,100.0,"Action, Crime, Drama",5.3,286,Puneet Sira
1974,142.0,"Action, Comedy, Drama",6.1,15,Chandrakant
1937,137.0,Drama,6.3,12,Moti B. Gidwani
1990,160.0,"Action, Comedy, Drama",5.9,618,Rakesh Roshan
2005,137.0,"Drama, Romance",6.2,81,Vikas Anand
2002,108.0,Thriller,5.5,22,Shakeela
1969,139.0,"Action, Adventure, Crime",5.9,39,Manmohan Desai
1995,149.0,"Musical, Family, Drama",5.1,70,Harmesh Malhotra
2004,143.0,"Action, Drama",3.7,451,Guddu Dhanoa
2008,153.0,"Comedy, Drama, Romance",5.2,5334,Aziz Mirza
1992,133.0,Action,5.2,6,Mahendra Sandhu
1943,143.0,Drama,7.4,93,Gyan Mukherjee
1956,137.0,"Action, Crime, Drama",6.1,10,Kishore Sahu
2012,129.0,"Adventure, Comedy, Crime",4.2,557,Sanjay M. Khanduri
1961,133.0,Action,5.1,16,C.S. Dubey
1986,90.0,"Action, Drama",4.2,8,S.D. Narang
1947,133.0,Action,5.1,16,Behram Mukadam
2005,171.0,"Drama, Musical, Romance",4.5,1329,Subhash Ghai
2004,119.0,Musical,4.6,20,Sharad Sharan
1990,108.0,Thriller,5.5,22,Unknown
1999,109.0,Horror,4.7,18,Beypore Mani
1989,108.0,Thriller,5.5,22,Unknown
1978,142.0,Drama,7.1,128,Amrit Nahata
2009,123.0,"Action, Comedy, Crime",3.3,131,Ajay Chandhok
2019,122.0,"Action, Comedy, Crime",4.6,224,Annant Jaaitpaal
1983,140.0,"Comedy, Romance",7.4,603,Hrishikesh Mukherjee
1977,124.0,Drama,7.4,197,Gulzar
2019,121.0,Drama,6.5,24,Pavel Singh
1965,121.0,Drama,6.5,24,Mohan Kaul
2010,123.0,"Action, Drama, Romance",6.1,12605,Anurag Basu
1957,134.0,"Drama, Family",6.0,6,I.S. Johar
2002,146.0,"Comedy, Romance",4.5,299,Mehul Kumar
1976,140.0,Drama,6.5,24,D.S. Sultania
2006,142.0,"Action, Crime, Drama",2.7,19,S.S. Stanley
2004,108.0,Thriller,5.5,22,Sandeep Bhatt
2003,100.0,Comedy,5.5,32,Anita Udeep
2010,117.0,"Action, Crime, Drama",6.0,2096,Mani Shankar
2012,90.0,Drama,7.9,13,Manju Borah
2011,95.0,"Drama, Family",6.3,21,Bonny Mukherjee
1960,151.0,"Action, Adventure, Comedy",6.8,150,S.U. Sunny
1993,173.0,"Mystery, Thriller",4.5,25,Partho Ghosh
1964,153.0,"Drama, Musical, Mystery",6.7,134,Biren Nag
1991,135.0,Action,5.5,26,Kuku Kohli
1999,150.0,"Action, Comedy, Drama",5.4,603,Mehul Kumar
2005,142.0,"Comedy, Drama, Romance",5.2,232,Partho Mitra
2008,108.0,Thriller,5.5,22,Ehsan Khan
1970,121.0,Drama,6.5,24,K. Shankar
2003,102.0,"Drama, Horror",2.4,9,Rajiv S. Ruia
2006,121.0,Drama,6.5,24,Jiten Purohit
1985,108.0,Thriller,5.5,22,Mehmood Ahmed
2021,141.0,Thriller,3.5,514,Amin Hajee
1976,124.0,"Drama, Romance",7.9,16,Samir Ganguly
1997,124.0,"Crime, Drama, Mystery",6.3,28,Raj N. Sippy
2005,128.0,"Drama, Romance",4.7,88,Deepak Ramsay
2002,165.0,"Musical, Romance, Thriller",3.5,270,Vinay Shukla
1986,121.0,Drama,6.5,24,Master Ntin
2021,109.0,Horror,3.1,18,Mahaveer Shringi
2003,171.0,"Action, Drama, Romance",7.1,21982,Rakesh Roshan
1994,121.0,Drama,6.5,24,R S Vikal
2020,112.0,Drama,6.5,24,Bhaskar Banerjee
2014,108.0,Thriller,6.8,12,Anjan Dutt
1986,140.0,"Action, Drama",6.3,304,K. Raghavendra Rao
1978,137.0,Drama,7.4,51,Shyam Benegal
2021,134.0,"Animation, Family, Musical",5.3,185,Tarun Mansukhani
1973,137.0,"Drama, Romance",6.2,81,Birbal
1974,121.0,Drama,6.5,24,B.S. Ghad
2003,125.0,"Drama, Thriller",6.2,104,Kishan Shah
1974,125.0,"Drama, Musical, Family",7.4,241,Anil Ganguly
2020,85.0,Drama,7.3,15,Mohit Priyadarshi
2020,109.0,Horror,4.7,18,Amman Advaita
1972,125.0,Drama,8.6,1523,Gulzar
2015,121.0,Drama,7.5,43,Sachin P. Karande
2000,108.0,Thriller,5.5,22,Kumar Jay
1995,108.0,Thriller,5.5,22,Anuradha
2021,133.0,Action,5.1,16,Shiva Karthik
2001,140.0,Drama,3.8,20,Ramanarayanan
2020,100.0,"Crime, Drama, Romance",6.9,13,Binu Bhaskar
1977,142.0,"Action, Crime, Drama",6.0,22,Hrishikesh Mukherjee
2014,145.0,"Action, Drama",5.4,258,Ashu Trikha
1997,166.0,"Action, Drama, Musical",6.2,8445,Rakesh Roshan
2012,108.0,Thriller,5.5,22,Rajesh Ganguly
1981,187.0,"Action, Adventure, Drama",7.2,865,Manoj Kumar
2002,142.0,"Action, Drama",3.8,394,Naresh Malhotra
1994,150.0,"Action, Comedy, Drama",5.0,37,Rajeev Kumar
1997,140.0,"Action, Crime, Drama",6.3,47,Raghuram
1999,154.0,Action,5.1,16,Girish Dubey
1994,159.0,"Action, Crime, Drama",7.4,1923,Mehul Kumar
2010,159.0,"Action, Crime, Drama",4.6,19,Mehul Kumar
2008,110.0,"Comedy, Crime, Drama",4.2,2028,Jaideep Sen
2018,130.0,Thriller,5.8,6,Shyamal K. Mishra
2017,65.0,Animation,7.8,28,Tilak Shetty
1993,180.0,Action,5.7,31,Ashok Gaekwad
1996,156.0,"Action, Drama, Romance",4.7,318,S. Deepak
1997,130.0,Drama,6.6,23,Shailendra Shukla
1934,127.0,"Drama, Fantasy, History",7.9,37,Vishram Bedekar
2012,117.0,"Animation, Action, Adventure",6.5,188,Vikram Veturi
1968,92.0,"Comedy, Drama, Fantasy",6.25,987,Kedar Nath Agarwala
2004,124.0,"Horror, Mystery",5.2,1028,Santram Varma
1952,137.0,Fantasy,6.65,13,Sundarrao Nadkarni
1933,137.0,Fantasy,6.65,13,Jayant Desai
1957,123.0,Fantasy,6.65,13,Shanti Kumar
1979,121.0,Drama,6.5,24,Bharat Bhushan
2000,121.0,Drama,6.5,24,Shiv Kumar
1964,121.0,Drama,6.5,24,Master Bhagwan
1986,138.0,Fantasy,6.65,13,Chandrakant
2002,121.0,Drama,6.5,24,Unknown
2020,96.0,"Drama, Fantasy, Horror",6.5,29,Sidharth Srinivasan
1990,144.0,"Action, Crime, Drama",5.1,187,Shashilal K. Nair
2000,141.0,"Action, Comedy, Drama",4.4,213,Ashok Honda
2019,45.0,Comedy,5.9,41,Bikram Malati
1988,108.0,Thriller,5.5,22,Unknown
1981,159.0,"Action, Crime, Thriller",6.5,165,Subhash Ghai
1961,127.0,"Comedy, Crime, Drama",5.9,10,Mohan Segal
2006,154.0,"Action, Adventure, Sci-Fi",6.4,19091,Rakesh Roshan
2013,152.0,"Action, Adventure, Sci-Fi",5.2,21272,Rakesh Roshan
2019,127.5,"Action, Sci-Fi, Thriller",4.6,1433,Rakesh Roshan
1993,187.0,"Action, Drama, War",5.9,575,J.P. Dutta
2011,92.0,Drama,6.7,302,Karan Gour
1974,108.0,Thriller,5.5,22,Prem Kapoor
2019,124.0,Comedy,5.9,41,Ashima Chibber
1963,121.0,Drama,6.5,24,Viswanathan
2011,105.0,Drama,4.3,126,Shukla Barnali Ray
2003,143.0,"Horror, Mystery",4.2,851,Anurag Basu
2014,121.0,Drama,6.6,8,Sanghamitra Chaudhuri
2018,65.0,Drama,8.5,41,Anurag Kawatra
2001,108.0,Thriller,5.5,22,Papu Bahruz
2007,140.0,Comedy,3.8,15,Basu Chatterjee
2001,120.0,"Comedy, Drama, Romance",4.6,628,Rahul Rawail
1998,177.0,"Comedy, Drama, Musical",7.6,49322,Karan Johar
2015,143.0,"Comedy, Drama",2.5,794,Devang Dholakia
2011,108.0,Thriller,5.5,22,Shuja Ali
2003,169.0,"Comedy, Drama, Romance",5.4,2224,Rohan Sippy
2018,104.0,Drama,4.3,18,Viral H. Patel
2004,124.0,Comedy,7.4,39,Suresh Bafna
2002,171.0,"Action, Drama, Romance",5.6,569,K. Ravi Shankar
2018,116.0,Romance,7.5,820,Onir
2004,130.0,Romance,5.7,21,Mustafa Engineer
2010,83.0,"Adventure, Drama, Music",4.1,17,Jagbir Dahiya
2005,125.0,"Comedy, Romance",3.4,278,Samar Khan
2006,112.0,Comedy,3.7,70,Amar Butala
1981,164.0,"Drama, Mystery, Romance",6.9,315,Chetan Anand
1998,186.0,"Action, Drama, Romance",4.5,139,Raj N. Sippy
1987,150.0,Mystery,5.1,46,K.C. Bokadia
1984,76.0,Documentary,7.65,34,Muzaffar Ali
1980,121.0,Drama,6.5,24,Amendra Sinha
1985,107.0,Comedy,8.5,6,Parvati Menon
2014,109.0,"Comedy, Romance",5.3,243,Aman Sachdeva
1946,121.0,Drama,6.5,24,Bhudo Advani
2017,128.0,"Crime, Drama, Mystery",6.6,614,Remy Kohli
1937,133.0,Action,5.1,16,Sarvottam Badami
2018,121.0,Drama,6.5,24,Anshuman Chaturvedi
2021,125.0,"Drama, Thriller",6.2,104,Kushan Nandy
2014,132.0,Family,6.0,14,Yash Chouhan
1955,150.0,"Crime, Drama",6.5,16,Sohrab Modi
1993,137.0,"Action, Drama",5.8,40,K.C. Bokadia
2004,133.0,Action,5.1,16,Samir
2016,83.0,Family,6.0,14,Uttar Kumar
2000,134.0,"Comedy, Drama, Romance",5.1,887,David Dhawan
1974,137.0,"Comedy, Drama",7.2,368,Mehmood
1973,121.0,Drama,6.5,24,Vimal Tewari
2007,86.0,Drama,5.7,7,Suresh Jain
1966,121.0,Drama,6.5,24,S.N. Tripathi
2001,109.0,Horror,4.7,18,Arvinda Jaiswal
1996,148.0,Drama,6.5,24,Dulal Bhowmick
2003,108.0,Thriller,5.5,22,Unknown
1991,133.0,"Action, Drama, Romance",4.2,531,Deepak Bahry
2009,161.0,"Action, Crime, Drama",5.7,4842,Renzil D'Silva
2000,129.0,"Action, Crime, Drama",6.0,996,Mahesh Manjrekar
1977,150.0,"Action, Drama, History",7.8,33,Kamalakara Kameshwara Rao
2021,171.0,"Biography, Crime, Thriller",6.9,138,Srinath Rajendran
2008,165.0,"Comedy, Drama, Family",4.7,915,P. Vasu
2005,130.0,Romance,5.7,21,Unknown
2010,121.0,Comedy,4.3,171,Rajeev Kumar
2019,118.0,"Drama, Mystery",5.550000000000001,50,Bobby Bedi
2018,143.0,Comedy,8.9,10,Sunil Patel
1964,120.0,Adventure,5.75,10,Harsukh Jagneshwar Bhatt
2021,121.0,Drama,6.5,24,Raaj Aashoo
2017,121.0,Drama,6.5,24,Amit Shree Yadav
2019,121.0,Drama,6.5,24,Karan Butani
1956,124.0,Comedy,5.9,41,Unknown
2014,98.0,"Drama, History, War",7.4,1844,Vijay Raaz
2016,121.0,Drama,6.5,24,Chandana Sarangi
2000,155.0,"Drama, Romance",5.9,1975,Kundan Shah
2007,120.0,"Comedy, Drama, Romance",3.6,346,Lovely Singh
2019,124.0,Comedy,5.9,41,Chandrakant Singh
2018,121.0,Drama,6.5,24,Deepak Kumar
2006,104.0,Drama,6.5,24,Anish Sahebsingh Ahluwalia
2011,142.0,"Crime, Drama, Thriller",6.1,22,Y.P. Singh
1959,121.0,Drama,6.5,24,Nanubhai Vakil
2002,145.0,"Drama, Romance",3.9,441,K. Muralimohana Rao
2002,145.5,"Family, Romance",3.0,255,Sanjay Chhel
2003,113.0,Mystery,5.85,15,Vivek Anand
2005,172.0,"Comedy, Mystery",6.1,3296,Sangeeth Sivan
2016,124.0,Comedy,1.9,4165,Umesh Ghadge
2012,136.0,Comedy,4.9,3748,Sachin Yardi
2001,131.0,"Action, Comedy, Drama",5.4,2023,David Dhawan
2005,160.0,"Drama, Romance",5.6,3775,Priyadarshan
2003,110.0,Crime,3.4,19,Kalpana Lajmi
2004,165.0,"Comedy, Drama, Romance",4.2,1724,Samir Karnik
2021,90.0,Action,5.1,16,Nitin Gupta
1994,169.0,"Drama, Family",5.8,1158,Raj Kanwar
1966,134.0,"Drama, Family",6.3,21,R. Krishnan
1954,134.0,"Drama, Family",6.3,21,Surya Kumar
2001,97.0,Family,8.8,5,Mazahir Rahim
2011,87.0,Comedy,5.8,56,Murali Nair
2007,122.0,"Drama, Family, Romance",5.4,2352,Pradeep Sarkar
1990,121.0,Drama,6.5,24,Unknown
2005,137.0,"Action, Thriller",6.0,12,Arun Govil
2015,115.0,"Drama, Musical, Romance",6.7,327,Munnawar Bhagat
2001,118.0,Thriller,5.5,22,Sunny Kapoor
2019,155.0,"Action, Adventure, Drama",7.3,4115,Navdeep Singh
1991,137.0,Fantasy,6.6,16,Hannif Chippa
